,Nz,figure,height,id,maxX,maxY,maxZ,minX,minY,minZ,oid,width,gabasynapse,glutsynapse,shaft,ConsensusNotSynapse,nofigure,edgesynapse,enface synapse,PSD positive,comments FC,comments MN
951,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2470.png,443.0,951,7565.0,7138.0,25,7202.0,6696.0,21,2470,364.0,1,FALSE,1,0,FALSE,,,,,
952,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2472.png,335.0,952,8165.0,6834.0,26,7866.0,6500.0,22,2472,300.0,0,TRUE,1,1,FALSE,,,,,
953,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2474.png,385.3,953,8365.7,7455.7,16,7980.7,7071.3,11,2474,386.0,0,TRUE,0,0,FALSE,,,,,
954,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2476.png,363.1,954,8285.9,7690.0,20,7947.9,7327.9,10,2476,339.0,1,FALSE,1,0,FALSE,,,,,
955,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2478.png,408.0,955,8335.0,7372.0,26,7909.0,6965.0,21,2478,427.0,0,TRUE,1,0,FALSE,,,,,
956,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2480.png,365.0,956,8181.0,7206.0,26,7862.0,6842.0,21,2480,320.0,0,TRUE,1,0,FALSE,,,,,
957,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2482.png,412.0,957,8193.0,7074.0,26,7786.0,6663.0,22,2482,408.0,0,TRUE,1,0,FALSE,,,,,
958,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2484.png,350.0,958,8087.0,6756.0,28,7746.0,6407.0,22,2484,342.0,0,TRUE,0,0,FALSE,,,,,
959,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2486.png,372.0,959,8053.0,6798.0,19,7638.0,6427.0,16,2486,416.0,0,TRUE,0,1,FALSE,,,,,
960,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2488.png,355.0,960,7513.0,7066.0,42,7086.0,6712.0,37,2488,428.0,0,TRUE,1,0,FALSE,,,,,
961,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2490.png,356.0,961,7925.0,7046.0,28,7568.0,6691.0,24,2490,358.0,0,TRUE,0,0,FALSE,,,,,
962,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2492.png,346.0,962,7751.0,7114.0,30,7393.0,6769.0,23,2492,359.0,0,TRUE,0,0,FALSE,,,,,
963,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2494.png,376.0,963,8429.0,6922.0,40,8054.0,6547.0,37,2494,376.0,0,TRUE,1,1,FALSE,,,,,
964,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2496.png,348.0,964,8457.0,6516.0,34,8068.0,6169.0,31,2496,390.0,0,TRUE,0,1,FALSE,,,,,
965,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2500.png,313.0,965,8321.0,6936.0,38,7981.0,6624.0,32,2500,341.0,0,TRUE,0,0,FALSE,,,,,
966,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2502.png,438.0,966,8255.0,7008.0,43,7720.0,6571.0,37,2502,536.0,0,TRUE,0,0,FALSE,,,,,
967,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2504.png,417.0,967,8287.0,7010.0,45,7844.0,6594.0,41,2504,444.0,0,TRUE,0,1,FALSE,,,,,
968,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2506.png,320.0,968,8202.0,6652.0,34,7863.0,6333.0,28,2506,340.0,0,TRUE,0,0,FALSE,,,,,
969,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2508.png,355.0,969,8384.0,6646.0,39,7976.0,6292.0,32,2508,409.0,0,TRUE,0,1,FALSE,,,,,
970,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2510.png,337.0,970,8308.0,6570.0,36,7957.0,6234.0,29,2510,352.0,0,TRUE,0,0,FALSE,,,,,
971,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2512.png,413.1,971,7544.5,6525.5,4,7149.5,6113.5,0,2512,396.0,0,TRUE,0,0,FALSE,,,,,
972,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2514.png,471.8,972,8250.3,6861.0,14,7783.3,6390.2,6,2514,468.0,0,TRUE,0,0,FALSE,,,,,
973,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2516.png,333.6,973,7997.2,6650.2,18,7607.1,6317.6,10,2516,391.0,0,TRUE,1,0,FALSE,,,,,
974,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2518.png,344.6,974,8292.7,5856.7,9,7995.7,5513.1,4,2518,298.0,0,TRUE,0,1,FALSE,,,,,
975,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2520.png,318.0,975,8309.0,6599.0,44,7921.0,6282.0,37,2520,389.0,0,TRUE,0,0,FALSE,,,,,
976,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2522.png,380.0,976,8195.0,6801.0,43,7806.0,6422.0,37,2522,390.0,0,TRUE,0,0,FALSE,,,,,
977,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2524.png,354.5,977,6672.8,6369.7,14,6300.8,6016.2,9,2524,373.0,1,FALSE,0,0,FALSE,,,,,
978,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2526.png,371.0,978,8142.0,6433.0,22,7797.0,6063.0,17,2526,346.0,0,TRUE,1,1,FALSE,,,,,
979,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2528.png,311.0,979,8136.0,6327.0,26,7752.0,6017.0,17,2528,385.0,0,TRUE,0,0,FALSE,,,,,
980,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2530.png,427.1,980,7663.7,6072.4,13,7286.7,5646.3,6,2530,378.1,0,TRUE,1,0,FALSE,,1,0,glial cell post,"annotation in panel 2 and 3 is wrong, but 4,5 are on a vertical shaft with another synapse on it in the top of panel 6 and 7"
981,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2532.png,362.0,981,7964.0,6035.0,48,7552.0,5674.0,42,2532,413.0,0,TRUE,1,0,FALSE,,,,,
982,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2534.png,334.0,982,7296.0,5785.0,48,6913.0,5452.0,45,2534,384.0,0,TRUE,1,0,FALSE,,,,,
983,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2536.png,411.0,983,7396.0,6377.0,39,7024.0,5967.0,29,2536,373.0,0,TRUE,1,1,FALSE,,,,,
984,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2538.png,363.0,984,6578.6,6144.0,19,6192.0,5782.0,13,2538,387.6,1,FALSE,0,0,FALSE,,,,,
985,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2540.png,489.0,985,6773.0,6435.0,42,6308.0,5947.0,31,2540,466.0,0,TRUE,1,1,FALSE,,,,,
986,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2542.png,405.0,986,6641.0,6253.0,46,6169.0,5849.0,37,2542,473.0,0,TRUE,1,1,FALSE,,,,,
987,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2544.png,349.5,987,6779.7,6138.0,12,6456.7,5789.5,9,2544,324.0,0,TRUE,0,1,FALSE,,,,,check in EM
988,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2546.png,394.1,988,7298.0,6165.1,51,6832.0,5772.0,41,2546,467.0,1,FALSE,0,1,FALSE,,,,,
989,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2548.png,439.1,989,7271.3,6147.1,51,6811.0,5709.0,41,2548,461.3,1,FALSE,1,0,FALSE,,,,,
990,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2550.png,342.0,990,7460.0,5655.0,35,7045.0,5314.0,26,2550,416.0,0,TRUE,0,1,FALSE,,,,,
991,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2552.png,324.0,991,7586.0,5481.0,29,7254.0,5158.0,24,2552,333.0,0,TRUE,1,1,FALSE,,,,,
992,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2554.png,360.0,992,7524.0,5435.0,33,7188.0,5076.0,24,2554,337.0,1,FALSE,0,1,FALSE,,,,,
993,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2556.png,396.0,993,7636.0,5397.0,28,7221.0,5002.0,23,2556,416.0,1,FALSE,1,0,FALSE,,,,,
994,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2558.png,373.0,994,7998.0,5367.0,51,7576.0,4995.0,42,2558,423.0,0,TRUE,0,1,FALSE,,,,,not a synapse
995,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2560.png,369.4,995,7923.2,5211.3,17,7556.2,4842.9,12,2560,368.0,0,TRUE,1,0,FALSE,,,,,
996,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2562.png,323.0,996,7990.0,5609.0,30,7677.0,5287.0,26,2562,314.0,0,TRUE,1,0,FALSE,,,,,
997,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2564.png,369.0,997,8100.0,5541.0,45,7720.0,5173.0,39,2564,381.0,0,TRUE,1,0,FALSE,,,,,
998,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2566.png,442.0,998,8164.0,5857.0,41,7729.0,5416.0,32,2566,436.0,0,TRUE,1,1,FALSE,,,,,
999,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2568.png,336.0,999,8464.0,5995.0,32,8133.0,5660.0,28,2568,332.0,0,TRUE,1,1,FALSE,,,,,
1000,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2570.png,352.0,1000,8278.0,6073.0,36,7971.0,5722.0,30,2570,308.0,0,TRUE,1,1,FALSE,,,,,
1001,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2572.png,346.0,1001,8210.0,6383.0,41,7826.0,6038.0,37,2572,385.0,0,TRUE,0,1,FALSE,,,,,
1002,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2574.png,295.0,1002,8104.0,6421.0,43,7762.0,6127.0,38,2574,343.0,0,TRUE,0,0,FALSE,,,,,
1003,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2576.png,310.0,1003,8208.0,6305.0,46,7835.0,5996.0,37,2576,374.0,0,TRUE,0,0,FALSE,,,,,
1004,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2578.png,332.0,1004,9045.0,6334.0,25,8629.0,6003.0,17,2578,417.0,0,TRUE,1,1,FALSE,,,,,
1005,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2580.png,288.3,1005,6675.7,5663.8,51,6339.5,5376.5,48,2580,337.2,0,TRUE,0,0,FALSE,1,,0,,
1006,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2582.png,309.0,1006,6764.0,5659.0,24,6406.0,5351.0,20,2582,359.0,0,TRUE,0,0,FALSE,,,,,
1007,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2584.png,318.0,1007,6306.0,5903.0,29,5977.0,5586.0,25,2584,330.0,0,TRUE,0,0,FALSE,,1,0,,
1008,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2586.png,328.7,1008,7713.2,5245.1,16,7379.2,4917.4,13,2586,335.0,0,TRUE,1,0,FALSE,,,,,
1009,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2588.png,399.9,1009,10039.5,6726.8,9,9661.4,6327.9,-1,2588,379.1,0,TRUE,0,0,FALSE,1,,,,
1010,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2590.png,338.0,1010,8138.2,6886.0,51,7771.0,6549.0,46,2590,368.2,0,TRUE,0,0,FALSE,1,,,,
1011,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2592.png,297.0,1011,7899.0,6358.0,27,7558.0,6062.0,22,2592,342.0,0,TRUE,1,0,FALSE,,,,,
1012,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2712.png,353.5,1012,9536.3,8132.9,10,9212.3,7780.4,5,2712,325.0,0,TRUE,0,1,FALSE,,,,,
1013,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2714.png,401.0,1013,9434.2,8049.0,19,9021.0,7649.0,13,2714,414.2,0,TRUE,0,1,FALSE,,,0,,
1014,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2716.png,365.5,1014,9264.9,9023.6,6,8819.8,8659.1,-1,2716,446.1,0,TRUE,1,1,FALSE,,,,,
1015,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2718.png,344.6,1015,7762.2,8319.8,10,7451.2,7976.2,5,2718,312.0,0,TRUE,0,1,FALSE,,,,,
1016,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2720.png,299.8,1016,8338.2,8105.0,13,7983.2,7806.2,8,2720,356.0,0,TRUE,1,0,FALSE,,,1,,has PSD IF signal
1017,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2722.png,331.0,1017,8407.0,8821.0,33,8037.0,8491.0,28,2722,371.0,0,TRUE,0,1,FALSE,,,,,
1018,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2724.png,342.0,1018,6993.0,8249.0,50,6672.0,7908.0,45,2724,322.0,0,TRUE,0,0,FALSE,,,,,
1019,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2726.png,342.0,1019,6565.0,8247.0,30,6206.0,7906.0,25,2726,360.0,0,TRUE,0,0,FALSE,,,,,
1020,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2728.png,308.0,1020,6927.0,8107.0,43,6551.0,7800.0,39,2728,377.0,0,TRUE,0,1,FALSE,,,,,
1021,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2730.png,290.0,1021,6817.0,8127.0,44,6509.0,7838.0,41,2730,309.0,0,TRUE,0,1,FALSE,,,0,,
1022,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2732.png,290.0,1022,6253.0,8255.0,44,5929.0,7966.0,41,2732,325.0,0,TRUE,1,1,FALSE,,,,,
1023,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2734.png,318.3,1023,6432.9,8079.3,51,6035.5,7762.0,46,2734,398.4,0,TRUE,0,0,FALSE,,,,,
1024,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2736.png,430.0,1024,6613.0,8145.0,51,6219.0,7716.0,43,2736,395.0,0,TRUE,0,0,FALSE,,,,,
1025,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2738.png,383.0,1025,6429.0,8689.0,47,5923.0,8307.0,41,2738,507.0,0,TRUE,1,0,FALSE,,,,,
1026,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2740.png,412.0,1026,6701.0,8653.0,41,6260.0,8242.0,36,2740,442.0,1,FALSE,1,0,FALSE,,,,,
1027,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2742.png,384.0,1027,7397.0,9051.0,24,6971.0,8668.0,15,2742,427.0,0,TRUE,0,1,FALSE,,,,,
1028,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2744.png,369.0,1028,6409.0,9029.0,21,6049.5,8661.0,14,2744,360.5,0,TRUE,1,1,FALSE,,,,,
1029,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2746.png,420.0,1029,6691.0,8677.0,47,6300.0,8258.0,43,2746,392.0,1,FALSE,0,0,FALSE,,,,,
1030,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2748.png,486.0,1030,6779.0,8669.0,45,6347.0,8184.0,39,2748,433.0,1,FALSE,1,0,FALSE,,,,,
1031,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2750.png,298.0,1031,7061.0,8281.0,47,6687.0,7984.0,40,2750,375.0,0,TRUE,0,1,FALSE,,,,,
1032,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2752.png,301.0,1032,7135.0,8259.0,46,6777.0,7959.0,41,2752,359.0,0,TRUE,0,1,FALSE,,,,,
1033,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2754.png,314.0,1033,7119.0,8239.0,43,6762.0,7926.0,39,2754,358.0,0,TRUE,0,0,FALSE,,1,0,,
1034,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2756.png,320.0,1034,6251.0,8787.0,48,5897.0,8468.0,43,2756,355.0,0,TRUE,0,0,FALSE,,,,,
1035,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2758.png,312.6,1035,6191.0,8592.6,51,5851.7,8281.0,47,2758,340.3,0,TRUE,1,0,FALSE,1,,0,,small synapse w a few fused vesicles
1036,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2760.png,465.0,1036,6529.0,9061.0,51,6198.0,8597.0,40,2760,332.0,1,FALSE,1,0,FALSE,,,,,
1037,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2762.png,345.0,1037,6671.0,9177.0,44,6360.0,8833.0,37,2762,312.0,0,TRUE,0,0,FALSE,,,,,
1038,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2764.png,384.0,1038,6309.0,9297.0,42,5923.0,8914.0,33,2764,387.0,0,TRUE,1,0,FALSE,,,,,
1039,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2766.png,331.0,1039,6669.0,9263.0,37,6318.0,8933.0,30,2766,352.0,0,TRUE,0,0,FALSE,,,,,
1040,14,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2768.png,344.0,1040,6825.0,8817.0,41,6407.0,8474.0,27,2768,419.0,0,TRUE,1,1,FALSE,,,,,
1041,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2770.png,342.5,1041,7252.7,9051.5,7,6941.9,8710.1,-1,2770,311.7,0,TRUE,0,1,FALSE,,,,,
1042,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2772.png,359.5,1042,7198.0,9073.5,7,6856.6,8715.0,1,2772,342.4,0,TRUE,0,1,FALSE,,,,,
1043,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2774.png,340.5,1043,7207.8,9015.8,6,6722.4,8676.3,-1,2774,486.4,0,TRUE,1,1,FALSE,,,,,
1044,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2776.png,393.0,1044,6397.0,9253.0,23,6042.0,8861.0,16,2776,356.0,0,TRUE,0,0,FALSE,,,,,
1045,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2778.png,387.0,1045,6603.0,8519.0,48,6152.0,8133.0,39,2778,452.0,0,TRUE,0,0,FALSE,,,,,
1046,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2780.png,654.6,1046,7803.4,5995.6,51,7259.0,5342.0,42,2780,545.4,1,FALSE,1,0,FALSE,,,0,,
1047,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2782.png,349.0,1047,8378.0,6777.0,30,8019.0,6429.0,25,2782,360.0,0,TRUE,0,0,FALSE,,,1,,
1048,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2784.png,517.0,1048,7735.7,7587.9,7,7256.2,7071.9,-1,2784,480.5,0,TRUE,0,0,FALSE,,,1,,
1049,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2786.png,424.6,1049,7939.2,7645.0,7,7629.7,7221.5,1,2786,310.5,0,TRUE,1,0,FALSE,,,1,,
1050,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2788.png,479.8,1050,8175.0,7546.1,23,7742.7,7067.3,14,2788,433.3,0,TRUE,0,0,FALSE,,,1,,
1051,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2790.png,319.0,1051,6215.0,5524.0,35,5858.0,5206.0,29,2790,358.0,0,TRUE,0,0,FALSE,,,1,,
1052,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2792.png,397.0,1052,6455.0,6978.0,32,6044.0,6582.0,25,2792,412.0,1,FALSE,1,0,FALSE,,,0,,
1053,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2794.png,358.0,1053,6525.0,7310.0,22,6103.0,6953.0,15,2794,423.0,0,TRUE,0,0,FALSE,,,1,,
1054,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2796.png,432.1,1054,6369.0,7185.1,22,5945.3,6754.0,11,2796,424.7,0,TRUE,0,0,FALSE,,,1,,
1055,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2798.png,320.0,1055,8076.0,6454.0,29,7702.0,6135.0,24,2798,375.0,1,FALSE,0,0,FALSE,,,0,,
1056,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2800.png,355.3,1056,7306.0,6071.0,51,7014.7,5716.7,46,2800,292.3,1,FALSE,1,0,FALSE,,,0,,
1057,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2802.png,303.8,1057,6955.7,7721.1,13,6585.7,7418.3,9,2802,371.0,0,TRUE,0,0,FALSE,,,0,,
1058,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2804.png,374.4,1058,6666.4,8804.0,21,6316.0,8430.6,13,2804,351.4,0,TRUE,0,0,FALSE,,,1,,
1059,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2806.png,347.0,1059,7564.0,7800.0,33,7218.0,7454.0,27,2806,347.0,0,TRUE,0,0,FALSE,,,1,,
1060,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2808.png,371.0,1060,6164.0,8041.0,43,5841.0,7671.0,36,2808,324.0,0,TRUE,0,0,FALSE,,,1,,
1061,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2810.png,349.0,1061,6571.0,7859.0,45,6249.0,7511.0,40,2810,323.0,0,TRUE,1,0,FALSE,,,0,,
1062,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2812.png,336.0,1062,6996.0,7645.0,33,6623.0,7310.0,26,2812,374.0,0,TRUE,1,0,FALSE,,,0,,
1063,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2814.png,352.0,1063,7564.1,7061.0,51,7252.0,6710.0,46,2814,313.1,0,TRUE,0,0,FALSE,,,0,,
1064,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2816.png,324.0,1064,7809.0,7359.0,22,7481.0,7036.0,17,2816,329.0,0,TRUE,1,0,FALSE,,,1,,
1065,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2818.png,368.0,1065,7908.0,6713.0,45,7577.0,6346.0,39,2818,332.0,0,TRUE,0,0,FALSE,,,1,,
1066,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2820.png,311.0,1066,9287.0,6608.0,20,8955.0,6298.0,15,2820,333.0,0,TRUE,0,0,FALSE,,,1,,
1067,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2822.png,317.0,1067,10258.0,8948.0,48,9948.0,8632.0,43,2822,311.0,0,TRUE,0,0,FALSE,,,0,,
1068,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2824.png,317.0,1068,10006.0,8998.0,37,9603.0,8682.0,30,2824,404.0,0,TRUE,0,0,FALSE,,,1,,
1069,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2826.png,367.0,1069,9338.0,8501.0,36,8932.0,8135.0,29,2826,407.0,0,TRUE,1,0,FALSE,,,1,,
1070,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2828.png,334.6,1070,6975.8,9258.5,11,6666.8,8924.8,4,2828,310.0,1,FALSE,0,0,FALSE,,,0,,cool looking synaptogram
1071,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2830.png,317.0,1071,7255.0,9162.0,48,6937.0,8846.0,43,2830,319.0,0,TRUE,0,0,FALSE,,,1,,
1072,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2832.png,326.5,1072,7662.1,6034.8,2,7317.3,5709.3,-1,2832,345.9,0,TRUE,0,0,FALSE,1,,1,,
1073,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2834.png,318.0,1073,6256.5,8937.0,20,5927.0,8620.0,14,2834,330.5,0,TRUE,0,0,FALSE,,,1,,
1074,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2836.png,330.0,1074,8576.0,9280.0,44,8228.0,8951.0,38,2836,349.0,0,TRUE,0,0,FALSE,,,1,,
1075,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2838.png,374.0,1075,8565.0,8801.0,35,8165.0,8428.0,28,2838,401.0,0,TRUE,0,0,FALSE,,,1,,
1076,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2840.png,311.7,1076,9731.6,8486.9,10,9408.6,8176.2,5,2840,324.0,0,TRUE,0,0,FALSE,,,1,,
1077,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2842.png,421.0,1077,10267.0,6764.0,23,9845.0,6344.0,15,2842,423.0,1,FALSE,0,0,FALSE,,,0,,
